datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2026-01-28 07:05:00,1.2351,0.2334,233.002,5.301,12.321,2.172,16.027
2026-01-28 07:10:00,1.1602,0.1591,231.5,5.012,6.789,5.099,10.239
2026-01-28 07:15:00,1.2585,0.1504,229.012,5.496,6.34,6.545,16.202
2026-01-28 07:20:00,1.1256,0.1676,228.506,4.926,6.272,6.324,17.972
2026-01-28 07:25:00,1.1625,0.2025,234.871,4.95,11.192,3.064,11.421
2026-01-28 07:30:00,1.2846,0.1917,226.383,5.675,9.25,3.822,25.543
2026-01-28 07:35:00,1.2603,0.1869,229.852,5.483,7.933,5.33,11.726
2026-01-28 07:40:00,1.2197,0.2242,226.338,5.389,11.296,4.049,24.344
2026-01-28 07:45:00,1.1301,0.1539,233.287,4.844,7.313,6.746,19.407
2026-01-28 07:50:00,1.1911,0.2215,229.982,5.179,7.291,4.807,14.835
2026-01-28 07:55:00,1.2117,0.1705,230.445,5.258,6.514,6.863,16.015
2026-01-28 08:00:00,1.4295,0.1899,236.922,6.034,9.107,6.533,25.15
2026-01-28 08:05:00,1.6639,0.2419,228.516,7.281,10.006,9.205,26.375
2026-01-28 08:10:00,1.6383,0.2887,234.371,6.99,13.299,5.456,27.408
2026-01-28 08:15:00,1.56,0.1757,229.023,6.811,9.135,9.085,20.588
2026-01-28 08:20:00,1.5711,0.188,229.416,6.848,11.836,4.775,22.673
2026-01-28 08:25:00,1.5627,0.3049,236.595,6.605,7.112,6.871,32.358
2026-01-28 08:30:00,1.3612,0.16,229.597,5.929,7.191,3.725,14.984
2026-01-28 08:35:00,1.4671,0.23,226.564,6.475,9.599,5.933,19.889
2026-01-28 08:40:00,1.4131,0.2232,230.705,6.125,13.612,4.603,16.931
2026-01-28 08:45:00,1.3818,0.2058,229.568,6.019,8.799,4.146,24.731
2026-01-28 08:50:00,1.442,0.2372,230.918,6.245,11.594,9.375,25.788
2026-01-28 08:55:00,1.618,0.199,229.666,7.045,9.149,3.992,19.398
2026-01-28 09:00:00,1.4473,0.2247,235.539,6.145,7.103,8.11,13.534
2026-01-28 09:05:00,1.3894,0.1906,231.392,6.004,6.264,9.153,11.777
2026-01-28 09:10:00,1.4921,0.2479,227.313,6.564,8.875,2.635,20.406
2026-01-28 09:15:00,1.5598,0.178,230.311,6.773,7.934,8.051,20.999
2026-01-28 09:20:00,1.5171,0.2383,228.001,6.654,7.861,4.447,31.386
2026-01-28 09:25:00,1.4336,0.1699,229.381,6.25,12.335,2.68,20.365
2026-01-28 09:30:00,1.3558,0.1734,227.724,5.954,5.774,4.991,15.644
2026-01-28 09:35:00,1.4208,0.1732,235.268,6.039,10.543,9.012,27.668
2026-01-28 09:40:00,1.3787,0.1631,228.272,6.04,8.797,2.379,19.953
2026-01-28 09:45:00,1.4046,0.2564,231.719,6.062,10.003,6.47,22.225
2026-01-28 09:50:00,1.3946,0.1793,229.191,6.085,10.39,5.821,13.29
2026-01-28 09:55:00,1.444,0.2783,227.104,6.358,8.656,8.712,18.945
2026-01-28 10:00:00,1.2533,0.2469,230.494,5.438,7.38,2.615,25.237
2026-01-28 10:05:00,1.3999,0.22,231.002,6.06,11.822,7.103,21.981
2026-01-28 10:10:00,1.3452,0.1538,231.397,5.813,12.441,6.816,17.002
2026-01-28 10:15:00,1.4776,0.2031,223.444,6.613,7.817,7.406,23.869
2026-01-28 10:20:00,1.2857,0.2311,226.913,5.666,6.089,8.201,25.345
2026-01-28 10:25:00,1.4265,0.1951,232.394,6.138,13.414,8.248,16.773
2026-01-28 10:30:00,1.2993,0.1412,227.691,5.707,8.066,2.438,19.032
2026-01-28 10:35:00,1.2196,0.1899,230.507,5.291,9.004,4.905,24.779
2026-01-28 10:40:00,1.2116,0.2236,226.855,5.341,7.589,4.43,12.708
2026-01-28 10:45:00,1.2148,0.2182,231.829,5.24,5.953,3.908,21.051
2026-01-28 10:50:00,1.2676,0.149,232.328,5.456,9.639,4.973,20.299
2026-01-28 10:55:00,1.2928,0.2163,231.83,5.577,9.347,4.638,21.757
2026-01-28 11:00:00,1.1942,0.1458,232.581,5.135,6.39,4.572,15.195
2026-01-28 11:05:00,1.2524,0.1526,233.91,5.354,8.519,8.219,15.35
2026-01-28 11:10:00,1.4079,0.2639,227.065,6.201,12.412,2.97,23.774
2026-01-28 11:15:00,1.3885,0.1735,228.028,6.089,10.568,8.717,15.312
2026-01-28 11:20:00,1.299,0.1641,232.244,5.593,6.147,5.284,17.64
2026-01-28 11:25:00,1.2555,0.1256,232.826,5.392,9.245,6.008,13.416
2026-01-28 11:30:00,1.2357,0.2312,228.314,5.412,10.214,7.189,10.426
2026-01-28 11:35:00,1.2405,0.2224,228.14,5.438,10.905,4.303,25.38
2026-01-28 11:40:00,1.1248,0.183,228.369,4.925,8.815,4.295,15.443
2026-01-28 11:45:00,1.1635,0.2036,225.987,5.149,5.884,4.322,23.794
2026-01-28 11:50:00,1.0862,0.1251,226.821,4.789,9.026,3.845,10.957
2026-01-28 11:55:00,1.2269,0.1789,226.882,5.407,9.959,7.722,19.232
2026-01-28 12:00:00,1.3821,0.1868,229.265,6.028,5.956,8.032,14.989
2026-01-28 12:05:00,1.3323,0.1457,230.677,5.776,8.752,2.947,24.261
2026-01-28 12:10:00,1.4937,0.222,231.084,6.464,9.125,3.297,27.08
2026-01-28 12:15:00,1.3064,0.2509,228.729,5.711,10.545,4.972,12.725
2026-01-28 12:20:00,1.2829,0.1334,228.79,5.607,6.963,2.771,25.317
2026-01-28 12:25:00,1.3798,0.1782,230.309,5.991,10.505,6.571,14.855
2026-01-28 12:30:00,1.4075,0.17,226.26,6.221,13.363,3.357,22.514
2026-01-28 12:35:00,1.4209,0.1759,232.399,6.114,12.533,6.079,29.347
2026-01-28 12:40:00,1.2612,0.2407,233.213,5.408,12.034,2.147,24.42
2026-01-28 12:45:00,1.3526,0.1986,228.436,5.921,13.357,4.396,27.446
2026-01-28 12:50:00,1.2879,0.1888,229.004,5.624,5.446,6.507,16.248
2026-01-28 12:55:00,1.2984,0.2286,233.108,5.57,10.127,5.307,12.534
2026-01-28 13:00:00,1.2209,0.141,229.692,5.315,8.027,8.007,13.049
2026-01-28 13:05:00,1.2313,0.1831,231.471,5.32,11.307,7.434,17.964
2026-01-28 13:10:00,1.114,0.1593,229.769,4.849,6.278,3.857,20.33
2026-01-28 13:15:00,1.3052,0.2084,233.891,5.58,12.907,2.472,13.326
2026-01-28 13:20:00,1.2924,0.2584,231.225,5.589,10.012,7.618,21.428
2026-01-28 13:25:00,1.1544,0.2043,231.369,4.99,10.154,7.184,14.289
2026-01-28 13:30:00,1.1913,0.1665,231.416,5.148,5.558,6.873,15.008
2026-01-28 13:35:00,1.1729,0.2143,228.612,5.13,6.142,2.705,19.478
2026-01-28 13:40:00,1.142,0.1337,228.842,4.99,9.811,7.602,16.183
2026-01-28 13:45:00,1.0901,0.1123,231.923,4.7,4.682,3.226,20.148
2026-01-28 13:50:00,1.0891,0.1312,230.316,4.729,9.728,5.759,11.199
2026-01-28 13:55:00,1.1424,0.1531,227.056,5.031,4.853,7.091,20.801
2026-01-28 14:00:00,1.1531,0.1742,234.683,4.914,9.225,3.281,10.535
2026-01-28 14:05:00,1.1411,0.1843,232.445,4.909,7.185,7.084,12.277
2026-01-28 14:10:00,1.1058,0.2113,230.094,4.806,8.552,3.554,18.284
2026-01-28 14:15:00,1.176,0.1776,229.316,5.128,9.675,7.701,22.367
2026-01-28 14:20:00,0.9659,0.145,230.497,4.19,5.954,2.968,11.1
2026-01-28 14:25:00,1.1739,0.1233,231.294,5.076,5.631,7.553,14.584
2026-01-28 14:30:00,0.9936,0.1028,224.917,4.418,4.544,1.922,14.951
2026-01-28 14:35:00,1.047,0.1624,235.281,4.45,7.959,5.458,11.494
2026-01-28 14:40:00,0.9914,0.1426,228.025,4.348,7.142,4.29,18.314
2026-01-28 14:45:00,0.9766,0.1796,229.995,4.246,8.298,3.961,17.583
2026-01-28 14:50:00,1.1108,0.1289,230.087,4.828,7.931,3.093,11.274
2026-01-28 14:55:00,1.0407,0.1067,234.992,4.429,6.901,5.406,14.707
2026-01-28 15:00:00,1.1286,0.1635,229.78,4.912,7.324,2.958,20.337
2026-01-28 15:05:00,1.1288,0.1397,233.971,4.824,4.877,5.001,14.166
2026-01-28 15:10:00,1.1749,0.1233,231.017,5.086,7.195,3.446,19.088
2026-01-28 15:15:00,1.1577,0.1997,227.595,5.087,11.415,7.461,10.374
2026-01-28 15:20:00,1.0736,0.1193,230.337,4.661,9.944,1.943,17.115
2026-01-28 15:25:00,1.1871,0.1909,229.704,5.168,7.227,3.164,12.157
2026-01-28 15:30:00,1.081,0.1385,227.29,4.756,8.211,3.111,20.232
2026-01-28 15:35:00,1.0015,0.1175,230.894,4.338,9.123,3.743,12.796
2026-01-28 15:40:00,1.0468,0.1444,230.055,4.55,7.056,2.963,12.407
2026-01-28 15:45:00,1.1434,0.206,231.391,4.941,4.884,4.715,21.546
2026-01-28 15:50:00,1.1148,0.1552,230.483,4.837,5.13,6.721,9.989
2026-01-28 15:55:00,1.0665,0.1867,228.372,4.67,7.619,5.574,14.174
2026-01-28 16:00:00,1.1751,0.1323,231.921,5.067,11.541,5.366,15.227
2026-01-28 16:05:00,1.2001,0.2127,228.439,5.253,9.853,2.534,14.273
2026-01-28 16:10:00,1.3655,0.1689,222.251,6.144,6.254,7.014,26.941
2026-01-28 16:15:00,1.267,0.2125,230.322,5.501,6.679,3.166,22.451
2026-01-28 16:20:00,1.2632,0.1978,228.615,5.526,10.947,7.072,11.536
2026-01-28 16:25:00,1.2817,0.2473,230.955,5.55,11.632,3.739,22.132
2026-01-28 16:30:00,1.2091,0.1677,234.997,5.145,9.395,4.537,18.046
2026-01-28 16:35:00,1.1556,0.1232,235.069,4.916,9.159,3.951,22.643
2026-01-28 16:40:00,1.1418,0.1164,229.587,4.973,4.946,6.806,13.981
2026-01-28 16:45:00,1.1424,0.2087,227.934,5.012,10.282,2.627,17.72
2026-01-28 16:50:00,1.1506,0.1754,231.462,4.971,10.085,5.172,16.791
2026-01-28 16:55:00,1.2126,0.2153,229.074,5.294,6.885,2.882,17.526
2026-01-28 17:00:00,1.3853,0.171,230.979,5.997,11.499,7.19,19.442
2026-01-28 17:05:00,1.4607,0.1965,228.348,6.397,7.917,9.045,15.927
2026-01-28 17:10:00,1.4233,0.1466,230.627,6.172,6.265,5.465,25.306
2026-01-28 17:15:00,1.4419,0.2828,227.97,6.325,7.7,5.922,20.151
2026-01-28 17:20:00,1.2859,0.2145,232.961,5.52,6.698,8.106,26.123
2026-01-28 17:25:00,1.4728,0.2847,228.525,6.445,9.038,6.291,17.074
2026-01-28 17:30:00,1.4043,0.1777,231.653,6.062,9.279,5.764,23.688
2026-01-28 17:35:00,1.4201,0.2288,226.838,6.26,10.13,6.473,28.533
2026-01-28 17:40:00,1.1393,0.1912,231.953,4.912,7.915,5.825,18.942
2026-01-28 17:45:00,1.4629,0.1927,227.584,6.428,8.405,3.22,28.123
2026-01-28 17:50:00,1.3225,0.2444,230.653,5.734,5.735,7.634,24.7
2026-01-28 17:55:00,1.4267,0.2778,232.558,6.135,10.98,5.484,18.311
2026-01-28 18:00:00,1.6735,0.3154,229.5,7.292,10.836,3.395,26.5
2026-01-28 18:05:00,1.8555,0.3227,227.427,8.159,10.964,10.386,19.087
2026-01-28 18:10:00,1.7298,0.221,231.242,7.48,15.955,6.143,25.994
2026-01-28 18:15:00,1.7779,0.2279,227.898,7.801,15.152,3.855,19.936
2026-01-28 18:20:00,2.0001,0.3927,228.989,8.734,18.341,9.671,35.261
2026-01-28 18:25:00,1.7821,0.18,230.664,7.726,12.571,10.813,26.614
2026-01-28 18:30:00,1.7829,0.306,233.402,7.639,8.79,10.885,24.022
2026-01-28 18:35:00,1.8034,0.3077,230.066,7.839,14.838,11.641,21.087
2026-01-28 18:40:00,1.7443,0.283,230.057,7.582,9.365,10.475,36.311
2026-01-28 18:45:00,1.7051,0.3393,231.844,7.355,11.494,2.86,15.738
2026-01-28 18:50:00,1.7327,0.2273,230.126,7.529,7.876,6.182,15.382
2026-01-28 18:55:00,1.9347,0.2592,231.589,8.354,17.376,11.143,21.377
2026-01-28 19:00:00,2.0865,0.2251,232.696,8.967,10.227,7.298,42.715
2026-01-28 19:05:00,2.1555,0.311,229.181,9.405,20.337,10.076,44.348
2026-01-28 19:10:00,2.2781,0.2873,221.812,10.27,20.977,10.703,37.634
2026-01-28 19:15:00,2.2955,0.3084,227.955,10.07,15.786,8.015,44.383
2026-01-28 19:20:00,2.2922,0.4205,233.022,9.837,19.504,14.186,25.232
2026-01-28 19:25:00,2.2009,0.426,229.916,9.573,17.123,9.206,45.083
2026-01-28 19:30:00,1.9712,0.2337,229.152,8.602,17.448,7.866,19.945
2026-01-28 19:35:00,2.2159,0.3041,232.917,9.514,14.814,14.745,21.267
2026-01-28 19:40:00,1.902,0.3668,229.747,8.279,16.644,7.863,18.518
2026-01-28 19:45:00,2.0365,0.2162,224.769,9.06,13.979,5.211,31.561
2026-01-28 19:50:00,1.941,0.212,226.237,8.579,18.741,8.214,35.123
2026-01-28 19:55:00,2.0408,0.2373,231.047,8.833,14.293,11.707,26.36
2026-01-28 20:00:00,2.2908,0.3654,229.833,9.967,15.727,12.716,47.091
2026-01-28 20:05:00,2.3354,0.2687,233.637,9.996,20.426,13.101,32.143
2026-01-28 20:10:00,2.3803,0.4685,228.167,10.432,21.325,12.394,24.312
2026-01-28 20:15:00,2.5319,0.3663,229.226,11.045,18.739,7.438,35.846
2026-01-28 20:20:00,2.3833,0.3579,227.789,10.463,12.43,14.245,40.09
2026-01-28 20:25:00,2.2691,0.2829,228.699,9.922,15.646,13.918,42.514
2026-01-28 20:30:00,2.3603,0.3472,225.27,10.478,23.163,6.225,33.204
2026-01-28 20:35:00,2.3376,0.3885,229.036,10.206,20.008,5.421,36.825
2026-01-28 20:40:00,2.0397,0.3572,229.87,8.873,18.15,13.349,23.814
2026-01-28 20:45:00,2.2253,0.3903,229.659,9.689,9.698,13.37,36.51
2026-01-28 20:50:00,2.2486,0.3548,235.374,9.553,15.506,13.79,46.452
2026-01-28 20:55:00,2.1723,0.4137,234.584,9.26,17.245,13.248,19.434
2026-01-28 21:00:00,2.1699,0.3944,228.123,9.512,19.548,9.494,42.129
2026-01-28 21:05:00,2.055,0.3611,224.89,9.138,9.153,10.067,31.569
2026-01-28 21:10:00,2.1132,0.2231,229.752,9.198,19.313,9.284,24.269
2026-01-28 21:15:00,2.0923,0.2107,230.941,9.06,15.411,4.023,42.41
2026-01-28 21:20:00,2.101,0.2547,227.849,9.221,11.173,11.333,30.203
2026-01-28 21:25:00,1.9559,0.3254,227.973,8.58,11.77,8.202,24.409
2026-01-28 21:30:00,1.8825,0.2657,233.956,8.046,10.939,9.234,19.958
2026-01-28 21:35:00,2.1461,0.301,229.356,9.357,15.588,8.97,24.442
2026-01-28 21:40:00,1.8748,0.3533,231.656,8.093,8.377,7.735,35.141
2026-01-28 21:45:00,1.85,0.3507,227.674,8.126,9.419,4.672,29.626
2026-01-28 21:50:00,1.7464,0.3334,229.858,7.598,15.556,5.344,34.489
2026-01-28 21:55:00,1.923,0.2527,229.159,8.392,9.5,4.732,21.601
2026-01-28 22:00:00,1.4323,0.2422,228.312,6.273,7.918,3.788,14.105
2026-01-28 22:05:00,1.6926,0.2152,232.888,7.268,11.529,11.056,14.234
2026-01-28 22:10:00,1.6665,0.1984,226.528,7.357,11.971,4.053,24.468
2026-01-28 22:15:00,1.5396,0.1824,230.75,6.672,13.273,4.639,32.042
2026-01-28 22:20:00,1.7646,0.2368,229.112,7.702,11.957,8.152,30.034
2026-01-28 22:25:00,1.6401,0.2345,231.037,7.099,14.39,7.737,19.99
2026-01-28 22:30:00,1.5076,0.276,229.146,6.579,11.719,3.673,29.087
2026-01-28 22:35:00,1.3139,0.1471,232.168,5.659,6.342,7.404,23.789
2026-01-28 22:40:00,1.6484,0.286,227.651,7.241,8.371,9.219,14.054
2026-01-28 22:45:00,1.3684,0.2096,232.894,5.875,9.19,3.904,25.375
2026-01-28 22:50:00,1.3569,0.1748,229.928,5.901,8.795,4.22,16.405
2026-01-28 22:55:00,1.5775,0.2355,226.679,6.959,13.415,10.027,16.097
2026-01-28 23:00:00,0.9203,0.1196,231.701,3.972,6.952,5.333,10.273
2026-01-28 23:05:00,0.8944,0.1428,229.503,3.897,5.752,4.611,12.693
2026-01-28 23:10:00,0.8724,0.1251,225.73,3.865,4.504,1.813,11.903
2026-01-28 23:15:00,0.8781,0.1022,230.831,3.804,4.82,3.3,10.488
2026-01-28 23:20:00,0.8844,0.0987,232.516,3.804,6.654,3.947,9.274
2026-01-28 23:25:00,0.8678,0.1342,233.205,3.721,5.759,2.26,15.5
2026-01-28 23:30:00,0.8311,0.1581,229.054,3.628,5.959,3.248,17.212
2026-01-28 23:35:00,0.8072,0.1085,230.363,3.504,4.167,3.771,14.575
2026-01-28 23:40:00,0.7885,0.1366,230.126,3.426,6.334,2.605,9.487
2026-01-28 23:45:00,0.7568,0.1255,233.725,3.238,6.917,4.216,8.623
2026-01-28 23:50:00,0.7796,0.1506,227.974,3.42,4.422,4.576,8.618
2026-01-28 23:55:00,0.7347,0.1338,228.838,3.21,5.168,2.413,7.378
2026-01-29 00:00:00,0.3477,0.0545,227.913,1.525,3.427,2.037,5.293
2026-01-29 00:05:00,0.3387,0.0561,226.377,1.496,2.07,0.74,5.386
2026-01-29 00:10:00,0.3415,0.0648,230.619,1.481,2.608,1.999,5.857
2026-01-29 00:15:00,0.3665,0.0513,234.003,1.566,1.72,0.891,6.17
2026-01-29 00:20:00,0.3864,0.0513,229.504,1.684,2.976,0.804,4.632
2026-01-29 00:25:00,0.3725,0.0377,227.795,1.635,1.747,1.816,4.642
2026-01-29 00:30:00,0.3217,0.0588,230.467,1.396,3.14,1.295,5.421
2026-01-29 00:35:00,0.3251,0.0586,231.473,1.405,2.712,2.018,4.13
2026-01-29 00:40:00,0.3528,0.039,229.609,1.536,3.092,1.229,3.877
2026-01-29 00:45:00,0.3185,0.0502,233.509,1.364,2.636,0.988,4.145
2026-01-29 00:50:00,0.333,0.0488,227.969,1.461,2.533,1.389,3.908
2026-01-29 00:55:00,0.3513,0.0393,229.283,1.532,2.386,1.386,3.315
2026-01-29 01:00:00,0.3008,0.0596,230.74,1.304,2.76,1.019,5.628
2026-01-29 01:05:00,0.3241,0.0394,230.982,1.403,3.159,1.664,6.157
2026-01-29 01:10:00,0.3052,0.0326,230.118,1.326,2.16,1.668,3.381
2026-01-29 01:15:00,0.3187,0.0508,226.804,1.405,3.06,1.891,2.914
2026-01-29 01:20:00,0.3321,0.0578,235.845,1.408,2.514,2.169,5.835
2026-01-29 01:25:00,0.2966,0.0306,229.41,1.293,2.167,0.89,3.255
2026-01-29 01:30:00,0.3228,0.0535,230.276,1.402,2.201,1.694,4.278
2026-01-29 01:35:00,0.3092,0.0474,231.542,1.335,1.666,1.125,2.825
2026-01-29 01:40:00,0.3133,0.0346,228.409,1.371,1.312,1.583,3.497
2026-01-29 01:45:00,0.3065,0.0359,230.142,1.332,1.709,1.24,5.592
2026-01-29 01:50:00,0.3255,0.051,228.307,1.426,2.324,2.16,5.986
2026-01-29 01:55:00,0.3113,0.0404,231.039,1.347,1.987,1.653,3.4
2026-01-29 02:00:00,0.2875,0.0557,229.31,1.254,1.95,1.849,3.603
2026-01-29 02:05:00,0.3015,0.0548,230.672,1.307,2.981,1.761,3.019
2026-01-29 02:10:00,0.3122,0.0619,227.384,1.373,1.939,1.93,2.891
2026-01-29 02:15:00,0.3062,0.0386,227.928,1.344,2.084,1.757,6.35
2026-01-29 02:20:00,0.3045,0.06,226.587,1.344,1.506,1.206,5.033
2026-01-29 02:25:00,0.289,0.0414,228.224,1.266,1.285,0.846,4.367
2026-01-29 02:30:00,0.2839,0.0383,223.566,1.27,2.467,0.999,5.082
2026-01-29 02:35:00,0.2675,0.0281,229.232,1.167,2.005,0.473,5.039
2026-01-29 02:40:00,0.3082,0.0324,228.664,1.348,2.651,1.321,5.675
2026-01-29 02:45:00,0.2642,0.0447,230.377,1.147,1.332,1.108,2.257
2026-01-29 02:50:00,0.2735,0.0399,230.112,1.188,2.052,1.174,2.918
2026-01-29 02:55:00,0.2772,0.034,233.143,1.189,1.565,1.812,4.58
2026-01-29 03:00:00,0.2952,0.0476,236.486,1.248,1.622,1.837,3.846
2026-01-29 03:05:00,0.2839,0.0356,232.844,1.219,1.202,0.703,5.852
2026-01-29 03:10:00,0.3105,0.049,228.867,1.357,1.53,1.09,5.169
2026-01-29 03:15:00,0.2838,0.0386,228.767,1.241,1.695,1.075,5.759
2026-01-29 03:20:00,0.2962,0.054,232.172,1.276,1.436,1.028,3.215
2026-01-29 03:25:00,0.276,0.0502,225.792,1.222,2.737,1.562,5.28
2026-01-29 03:30:00,0.3126,0.0462,229.212,1.364,1.865,1.34,3.86
2026-01-29 03:35:00,0.2602,0.0351,229.405,1.134,1.282,1.178,5.387
2026-01-29 03:40:00,0.2767,0.0377,231.46,1.195,1.474,1.641,2.851
2026-01-29 03:45:00,0.2795,0.0505,231.535,1.207,2.123,1.592,4.133
2026-01-29 03:50:00,0.278,0.0369,228.139,1.219,1.262,0.647,5.072
2026-01-29 03:55:00,0.2739,0.0331,228.964,1.196,2.519,1.434,3.764
2026-01-29 04:00:00,0.2856,0.031,231.113,1.236,2.792,1.098,4.052
2026-01-29 04:05:00,0.2939,0.0431,228.003,1.289,1.647,0.923,6.072
2026-01-29 04:10:00,0.2952,0.0438,233.015,1.267,2.005,0.566,4.03
2026-01-29 04:15:00,0.3133,0.0577,231.523,1.353,1.346,1.285,4.977
2026-01-29 04:20:00,0.3302,0.0403,230.429,1.433,2.61,1.137,2.977
2026-01-29 04:25:00,0.2849,0.0393,230.977,1.233,1.875,0.833,5.374
2026-01-29 04:30:00,0.2676,0.0484,228.833,1.169,1.537,1.376,4.398
2026-01-29 04:35:00,0.2803,0.0511,228.434,1.227,1.506,1.545,3.751
2026-01-29 04:40:00,0.313,0.0433,228.938,1.367,2.499,0.905,2.672
2026-01-29 04:45:00,0.2646,0.0386,231.25,1.144,1.745,0.506,4.162
2026-01-29 04:50:00,0.2999,0.0391,230.503,1.301,1.564,1.773,2.547
2026-01-29 04:55:00,0.305,0.0589,228.943,1.332,2.497,0.523,2.546
2026-01-29 05:00:00,0.3265,0.0365,231.874,1.408,2.437,2.074,5.236
2026-01-29 05:05:00,0.3523,0.0681,229.565,1.534,3.232,1.693,3.768
2026-01-29 05:10:00,0.3757,0.0633,228.267,1.646,1.823,1.231,4.032
2026-01-29 05:15:00,0.3425,0.0525,230.636,1.485,2.997,0.993,5.651
2026-01-29 05:20:00,0.3438,0.0355,227.467,1.511,2.783,0.588,3.095
2026-01-29 05:25:00,0.3324,0.049,225.782,1.472,1.608,0.945,4.072
2026-01-29 05:30:00,0.3186,0.0448,229.987,1.385,2.619,0.75,3.25
2026-01-29 05:35:00,0.3182,0.0369,228.356,1.393,2.145,1.504,4.959
2026-01-29 05:40:00,0.3041,0.0504,229.365,1.326,2.943,0.76,5.049
2026-01-29 05:45:00,0.3226,0.0636,227.583,1.418,1.611,1.39,5.596
2026-01-29 05:50:00,0.3113,0.0486,233.022,1.336,2.465,1.438,3.588
2026-01-29 05:55:00,0.3325,0.057,228.346,1.456,2.126,1.05,3.142
2026-01-29 06:00:00,0.6485,0.0693,228.92,2.833,6.321,1.194,6.042
2026-01-29 06:05:00,0.729,0.1033,230.945,3.157,4.441,1.351,9.958
2026-01-29 06:10:00,0.7577,0.0846,226.558,3.344,7.409,1.363,15.272
2026-01-29 06:15:00,0.6582,0.1061,226.374,2.907,6.203,3.529,7.276
2026-01-29 06:20:00,0.7408,0.1436,230.952,3.207,4.255,2.412,8.55
2026-01-29 06:25:00,0.7608,0.1264,228.888,3.324,6.736,4.297,7.299
2026-01-29 06:30:00,0.6602,0.0711,227.746,2.899,6.585,2.525,10.499
2026-01-29 06:35:00,0.7461,0.1011,231.508,3.223,4.208,2.933,12.558
2026-01-29 06:40:00,0.6924,0.1074,227.97,3.037,4.649,2.929,11.334
2026-01-29 06:45:00,0.6506,0.0913,229.314,2.837,4.685,3.404,12.424
2026-01-29 06:50:00,0.6761,0.124,227.76,2.969,3.98,2.051,9.745
2026-01-29 06:55:00,0.7074,0.1284,230.759,3.066,3.011,1.609,7.084
2026-01-29 07:00:00,1.1928,0.1923,233.33,5.112,6.502,5.304,14.255
2026-01-29 07:05:00,1.2446,0.1709,225.347,5.523,7.233,4.109,20.677
2026-01-29 07:10:00,1.1726,0.1472,230.282,5.092,7.92,4.549,18.759
2026-01-29 07:15:00,1.2459,0.1378,232.141,5.367,6.435,6.107,18.652
2026-01-29 07:20:00,1.142,0.1547,228.946,4.988,10.576,4.725,19.267
2026-01-29 07:25:00,1.2047,0.1702,227.172,5.303,9.973,5.744,19.637
2026-01-29 07:30:00,1.1338,0.19,231.052,4.907,5.288,4.975,21.94
2026-01-29 07:35:00,1.1208,0.1859,232.504,4.821,8.921,6.014,17.551
2026-01-29 07:40:00,1.2169,0.1302,232.226,5.24,9.711,6.324,21.985
2026-01-29 07:45:00,1.2018,0.1677,230.915,5.205,11.711,5.213,13.751
2026-01-29 07:50:00,1.1808,0.1395,230.245,5.128,4.941,5.976,19.849
2026-01-29 07:55:00,1.0996,0.1272,227.752,4.828,6.172,6.635,21.564
2026-01-29 08:00:00,1.4334,0.2619,232.163,6.174,13.73,5.487,18.856
2026-01-29 08:05:00,1.5755,0.1642,232.025,6.79,15.131,5.877,28.472
2026-01-29 08:10:00,1.5172,0.2153,227.155,6.679,12.699,8.326,26.389
2026-01-29 08:15:00,1.6898,0.1974,230.911,7.318,14.589,7.738,15.339
2026-01-29 08:20:00,1.5358,0.2886,231.632,6.631,7.219,3.105,23.962
2026-01-29 08:25:00,1.499,0.2334,232.205,6.455,10.739,9.185,14.931
2026-01-29 08:30:00,1.433,0.1765,229.813,6.235,7.907,2.609,29.268
2026-01-29 08:35:00,1.4357,0.2157,227.856,6.301,7.5,7.765,26.526
2026-01-29 08:40:00,1.394,0.2414,228.745,6.094,12.398,7.612,13.529
2026-01-29 08:45:00,1.4463,0.2832,227.482,6.358,7.165,9.303,14.253
2026-01-29 08:50:00,1.4716,0.1796,229.872,6.402,10.155,2.851,23.199
2026-01-29 08:55:00,1.3696,0.2583,229.383,5.971,13.205,6.37,17.318
2026-01-29 09:00:00,1.2572,0.2432,235.363,5.341,6.601,4.785,11.025
2026-01-29 09:05:00,1.2475,0.2391,232.237,5.372,12.315,4.141,18.842
2026-01-29 09:10:00,1.4285,0.2336,232.424,6.146,14.238,3.026,18.83
2026-01-29 09:15:00,1.323,0.2156,231.178,5.723,9.8,5.927,12.696
2026-01-29 09:20:00,1.2429,0.1744,229.082,5.426,6.413,5.049,22.817
2026-01-29 09:25:00,1.3997,0.2453,229.312,6.104,8.413,3.065,27.674
2026-01-29 09:30:00,1.5137,0.2318,229.54,6.595,10.056,7.159,26.93
2026-01-29 09:35:00,1.3185,0.2212,230.471,5.721,7.873,7.062,24.542
2026-01-29 09:40:00,1.3535,0.1933,230.973,5.86,7.855,7.449,14.942
2026-01-29 09:45:00,1.297,0.2246,230.002,5.639,12.76,8.033,15.082
2026-01-29 09:50:00,1.2924,0.2358,229.274,5.637,6.541,4.8,14.139
2026-01-29 09:55:00,1.379,0.1581,228.515,6.034,11.644,8.869,24.679
2026-01-29 10:00:00,1.2196,0.2235,226.518,5.384,5.084,7.31,24.614
2026-01-29 10:05:00,1.279,0.197,233.208,5.484,9.777,4.028,22.119
